asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,ez-ipupdate,3.0.11
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,igmpproxy,0.1.2
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,xl2tpd,0.5
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,mtd-utils,1.5.0
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,openssl,1.0.2
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,stress,1.0.4
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,udpxy,1.0
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,wget,1.16
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,mkfatfs,3017.7.17.3
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,newfs_hfs,3014.7.28
asus,FW_RT_ACRH17_300438251569,2019-05-08 00:00:00,linux-ntfs,3017.7.18.4
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,busybox,1.17.4
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,ethtool,2.6.36
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,wpa_supplicant,2.6
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,avahi,0.7
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,poptop,0.8.5
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,bridge-utils,1.0.6
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,dnsmasq,2.80
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,ez-ipupdate,3.0.11
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,igmpproxy,0.1.2
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,xl2tpd,0.5
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,mtd-utils,1.5.0
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,openssl,1.0.2
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,udpxy,1.0
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,wget,1.20.1
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,comgt,0.32
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,netatalk,3.0.5
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,dbd,3.0.5
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,i2c-tools,3.1.2
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,uniconv,3.0.5
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,iw,3.17
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,lighttpd,1.4.39
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,sd-idle,1.00
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,shn_ctrl,1.0.8
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,socat,1.7.3.2
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,mkfatfs,3014.9.11
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,newfs_hfs,3014.7.28
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,linux-ntfs,3016.5.3
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,curl,7.21.7
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,quagga,0.99.24
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,wred,1.0.1
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,bluemoon,5.41
asus,FW_BLUECAVE_300438446468,2020-04-20 00:00:00,btconfig,4.01
asus,FW_RT_AC86U_300438648260,2022-03-25 00:00:00,bridge-utils,1.5
asus,FW_RT_AC86U_300438648260,2022-03-25 00:00:00,mtd-utils,1.5.0
asus,FW_RT_AC86U_300438648260,2022-03-25 00:00:00,comgt,0.32
asus,FW_BLUECAVE_300438445708,2019-04-03 00:00:00,busybox,1.17.4
asus,FW_BLUECAVE_300438445708,2019-04-03 00:00:00,ethtool,2.6.36
asus,FW_BLUECAVE_300438445708,2019-04-03 00:00:00,wpa_supplicant,2.6
asus,FW_BLUECAVE_300438445708,2019-04-03 00:00:00,avahi,0.7
asus,FW_BLUECAVE_300438445708,2019-04-03 00:00:00,poptop,0.8.5
asus,FW_BLUECAVE_300438445708,2019-04-03 00:00:00,bridge-utils,1.0.6
asus,FW_BLUECAVE_300438445708,2019-04-03 00:00:00,dnsmasq,2.78
