asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_RT_AX86U_AX86S_300438645375,mtd-utils,2.0.2,3
asus,FW_BLUECAVE_300438446417,busybox,1.17.4,54
asus,FW_BLUECAVE_300438446417,ethtool,2.6.36,37
asus,FW_BLUECAVE_300438446417,wpa_supplicant,2.6,8
asus,FW_BLUECAVE_300438446417,wpa_supplicant,2.6,8
asus,FW_BLUECAVE_300438446417,avahi,0.7,2
asus,FW_BLUECAVE_300438446417,bridge-utils,1.0.6,7
asus,FW_BLUECAVE_300438446417,dnsmasq,2.80,4
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,openssl,1.0.2,80
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,wget,1.20.1,1
asus,FW_BLUECAVE_300438446417,mtd-utils,1.4.6,12
asus,FW_BLUECAVE_300438446417,mtd-utils,1.4.6,12
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446417,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438446417,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438446417,i2c-tools,3.1.2,3
